MONTH,Rg,T,NEE,VPD,H,LE,SW_OUT,LW_IN,LW_OUT,PREC
8.0,493.75,22.75,-15.3908,9.894,138.107,166.729,54.58,376.4,439.04,0.0
8.0,399.03,22.92,-11.5587,9.751,68.383,146.028,42.85,380.38,438.84,0.0
8.0,411.61,23.03,-12.9415,9.608,87.64,174.892,43.48,375.98,440.11,0.0
8.0,542.84,23.63,-15.0097,9.465,168.87400000000005,149.542,58.3,373.52,445.26,0.0
8.0,515.62,24.03,-10.5861,9.322,176.09099999999995,93.361,53.42,372.07,446.98,0.0
8.0,534.65,24.23,-10.7196,9.325,174.90400000000002,146.589,55.45,374.93,448.7,0.0
8.0,200.55,23.7,-5.12629,9.329,29.632,51.533,20.48,390.3,441.69,0.0
8.0,309.23,19.61,-10.4481,7.296,64.755,71.798,32.93,382.16,419.98,0.0
8.0,451.18,22.42,-11.4278,12.009,104.816,135.026,51.93,383.07,436.82,0.0
8.0,234.57,22.32,-7.86348,12.575,28.112,91.213,24.57,403.89,434.17,0.0
8.0,205.67,20.57,-7.164739999999999,13.707,52.87300000000001,8.217,25.98,395.02,423.73,0.03
8.0,176.13,20.26,-6.7381600000000015,14.273,26.614,82.89200000000002,20.35,397.05,422.56,0.0
8.0,405.04,21.47,-17.9815,7.151,167.46400000000003,158.065,45.99,377.8,429.25,0.0
8.0,302.77,21.51,-12.2838,8.026,81.14699999999998,160.186,35.31,392.13,429.83,0.0
8.0,526.05,22.63,-18.4876,8.901,249.051,232.905,62.31,375.26,437.94,0.0
8.0,527.69,23.15,-14.6103,8.511000000000001,339.497,112.412,60.61,393.17,440.67,0.0
8.0,631.42,23.42,-16.8913,8.121,320.362,149.635,70.6,392.32,444.61,0.0
8.0,298.38,23.12,-9.89404,7.73,153.696,77.16199999999998,33.85,397.52,438.76,0.0
8.0,507.74,23.79,-15.669,7.34,213.969,235.221,54.44,388.24,444.71,0.0
8.0,432.8,23.71,-10.2839,6.95,204.616,146.81799999999996,47.22,377.96,443.87,0.0
8.0,334.3,24.0,-10.5865,6.56,161.877,134.89600000000002,37.94,383.87,444.16,0.0
8.0,392.79,24.17,-10.5171,6.914,163.618,151.579,44.34,382.86,444.04,0.0
8.0,306.67,24.32,-7.0945100000000005,7.269,70.928,102.743,34.73,383.68,445.25,0.0
8.0,196.2,17.04,-0.91465,1.89,-0.971,122.31,20.3,402.74,403.54,0.0
8.0,325.32,17.28,-11.4378,2.196,18.172,55.88,35.73,399.31,405.83,0.0
8.0,464.69,17.92,-14.0302,2.502,11.494000000000002,259.096,52.83,370.29,410.95,0.0
8.0,286.52,19.663,-8.45748,2.807,-67.035,313.157,31.12,359.85,409.39,0.0
8.0,531.32,19.04,-11.2179,4.192,36.916,271.346,61.23,346.77,417.15,0.0
8.0,508.78,19.64,-8.15917,5.5779999999999985,46.676,141.516,56.88,356.7,419.83,0.0
8.0,525.08,20.42,-12.4692,6.962999999999999,153.852,258.136,60.32,356.79,423.43,0.0
8.0,334.77,19.77,-9.75121,8.347999999999999,17.829,151.756,39.38,362.91,418.5,0.0
8.0,415.37,20.13,-10.9614,9.733,86.82600000000002,201.463,47.79,362.33,421.22,0.0
8.0,520.63,20.28,-10.2821,11.118,125.438,162.66299999999995,59.56,350.97,422.41,0.0
8.0,565.6,21.0,-9.99246,11.511,199.02,200.103,63.86,345.42,426.84,0.0
8.0,533.3,20.71,-10.7665,11.903,167.518,232.682,62.5,337.77,424.15,0.0
8.0,470.91,17.32,-13.8712,4.104,156.503,100.799,55.26,335.64,405.89,0.0
8.0,225.32,16.84,-10.7134,3.986,29.576,57.695,26.29,358.87,401.22,0.0
8.0,331.12,17.11,-11.0029,3.868,73.78399999999998,95.335,39.31,354.05,403.89,0.0
8.0,454.33,17.6,-12.2591,3.75,151.923,120.893,46.53,369.31,408.06,0.0
8.0,186.92,17.09,-7.51663,3.346,29.899,114.521,21.03,366.42,402.73,0.0
8.0,342.8,17.46,-12.6778,2.942,61.46100000000001,129.276,40.28,354.05,406.61,0.0
8.0,560.99,18.39,-18.5769,2.537,279.295,185.486,63.47,356.61,412.92,0.0
8.0,444.49,18.25,-10.3086,2.133,210.847,143.46,51.2,364.81,411.44,0.0
8.0,56.63,13.35,2.23495,1.729,10.429,-16.547,6.87,364.85,380.93,1.13
8.0,588.57,15.55,-14.9053,3.831,76.578,86.6,62.62,345.89,397.99,0.0
8.0,590.7,17.58,-18.6966,4.452,258.238,147.31,-9999.0,348.99,409.29,0.0
8.0,518.23,17.87,-12.7156,4.915,208.672,150.384,-9999.0,338.39,409.37,0.0
8.0,355.46,17.48,-14.0098,5.379,87.677,87.759,-9999.0,350.63,406.41,0.0
8.0,342.84,18.05,-13.1132,5.8420000000000005,72.82600000000002,97.327,-9999.0,366.44,410.1,0.0
8.0,480.77,18.9,-16.6752,6.324,194.046,149.685,-9999.0,371.91,415.68,0.0
8.0,283.32,18.47,-9.84109,6.805,122.804,49.399,-9999.0,364.15,410.89,0.0
8.0,297.12,18.0,-10.258,7.286,95.944,61.015,-9999.0,355.85,408.73,0.0
8.0,371.74,18.45,-12.7233,7.768,136.056,91.371,-9999.0,361.09,412.27,0.0
8.0,398.72,18.66,-15.5025,8.249,195.049,127.855,-9999.0,356.34,413.56,0.0
8.0,403.21,18.8,-10.7839,8.731,157.886,73.513,-9999.0,354.14,414.4,0.0
8.0,394.79,18.68,-14.1081,7.985,174.79,115.182,-9999.0,349.82,413.73,0.0
8.0,587.92,17.39,-15.9879,2.278,119.129,161.084,62.52,349.13,409.4,0.0
8.0,588.48,18.02,-15.0342,2.208,134.816,174.53099999999995,65.27,338.56,412.26,0.0
8.0,478.53,18.42,-14.2178,2.082,108.891,261.382,50.31,368.76,413.82,0.0
8.0,565.7,16.46,-11.2959,1.963,69.6,188.704,56.26,378.19,403.18,0.0
8.0,446.19,16.88,-10.4995,2.474,67.53399999999999,170.516,44.71,365.22,404.96,0.0
8.0,545.08,16.63,-10.6785,4.09,146.14,271.606,-9999.0,320.79,404.23,0.0
8.0,602.49,16.83,-10.1112,4.851,149.22299999999996,204.49,-9999.0,327.98,406.7,0.0
8.0,533.12,15.38,-11.6728,5.689,164.33,164.113,67.75,323.79,397.35,0.0
8.0,448.31,15.85,-16.9676,6.5710000000000015,165.359,152.327,54.25,337.39,399.12,0.0
8.0,405.18,15.88,-15.2506,7.452000000000001,145.99,149.971,45.35,351.94,398.82,0.0
8.0,546.2,16.05,-16.2407,8.333,202.083,166.81799999999996,64.38,347.05,400.99,0.0
8.0,576.27,16.38,-16.8439,8.887,234.833,207.077,69.7,332.62,404.3,0.0
8.0,693.3660000000001,17.3,-16.8229,9.441,305.831,197.03,78.68,361.05,412.03,0.0
8.0,344.0,16.49,-12.349,9.994,115.57,145.218,43.94,348.19,402.59,0.0
8.0,116.6,13.76,-3.41871,1.481,-17.828,20.668000000000006,13.27,380.35,385.54,0.27
8.0,88.9,14.0,-1.46957,1.219,-4.727,28.641,9.02,381.71,386.27,0.05
8.0,112.3,14.16,-8.06601,0.958,-33.355,61.665,11.45,380.82,387.17,0.17
8.0,89.47,14.18,-2.81812,0.6970000000000001,-16.765,19.557,10.24,377.11,387.0,0.97
8.0,82.14,13.75,-0.958846,0.708,-17.52,-11.493,9.26,372.03,384.81,0.52
8.0,259.08,13.88,-11.1654,0.7190000000000001,-49.136,94.671,25.56,363.38,386.5,0.0
8.0,123.86,13.94,-5.15907,0.73,-28.035,37.341,11.88,369.24,386.16,0.02
8.0,138.2,12.49,-0.706997,0.762,-1.995,-6.3260000000000005,15.54,367.44,378.84,1.27
8.0,116.73,13.16,-3.30681,0.778,-7.356,14.806,10.86,370.04,382.26,0.08
8.0,83.94,13.23,-0.691105,0.7929999999999999,-7.4220000000000015,9.64,11.32,371.13,382.36,0.85
8.0,249.18,13.43,-10.2472,0.755,20.899,99.573,25.53,370.67,384.6,0.0
8.0,191.06,13.69,-5.29047,0.805,-10.127,117.382,19.98,368.89,385.56,0.0
8.0,242.06,14.05,-8.86335,0.8540000000000001,-2.16,189.107,23.93,362.34,387.68,0.0
8.0,151.2,13.91,-4.71643,0.904,-27.178,87.344,15.86,364.01,386.29,0.1
8.0,28.87,12.7,6.743460000000002,1.099,-32.126,101.937,4.51,367.45,378.56,1.71
8.0,430.63,12.3,-10.4379,1.294,59.614,185.307,43.97,344.88,379.7,0.06
8.0,310.46,13.2,-10.1394,1.4880000000000002,16.873,98.898,29.7,354.5,383.46,0.0
8.0,315.37,13.7,-9.96712,1.683,15.451,107.035,30.28,352.01,386.22,0.0
8.0,306.01,14.1,-9.81036,1.878,55.926,171.785,31.26,364.32,389.18,0.0
8.0,285.15,14.65,-8.82368,2.073,36.081,119.911,29.56,359.14,391.32,0.0
8.0,359.96,14.91,-15.8582,2.248,109.7,177.773,37.52,355.38,393.6,0.0
8.0,269.83,15.08,-7.73786,2.424,21.421,149.52100000000004,28.77,360.66,394.02,0.0
8.0,282.96,13.63,-16.242,1.626,109.548,117.709,34.11,359.7,385.1,0.01
8.0,435.08,14.73,-13.882,1.663,157.433,131.52,51.01,357.6,391.54,0.0
8.0,358.97,15.08,-12.6903,1.699,110.846,140.278,43.28,351.82,392.81,0.0
8.0,360.37,15.86,-13.6871,1.592,171.762,145.849,45.77,347.68,396.32,0.0
8.0,389.95,15.82,-14.9902,1.52,159.333,102.868,42.33,358.73,396.51,0.0
8.0,305.12,15.53,-9.88068,1.449,113.939,107.765,35.42,353.77,394.48,0.0
8.0,327.74,15.64,-12.6757,1.3769999999999998,149.297,152.751,37.83,360.88,395.34,0.0
8.0,243.3,14.57,-10.3439,1.306,4.822,133.339,27.52,347.89,388.8,0.08
8.0,223.89,14.27,-11.3361,1.681,55.017,94.204,25.23,346.65,387.77,0.0
8.0,347.82,14.74,-14.1071,2.056,122.925,80.968,37.83,342.93,391.15,0.0
8.0,538.6,15.04,-17.8543,1.465,167.15400000000002,194.766,61.57,356.38,395.38,0.0
8.0,465.2,15.65,-12.523,1.656,141.624,138.08700000000002,55.54,346.96,397.4,0.0
8.0,512.29,15.76,-11.9128,1.848,115.081,127.712,55.52,342.32,399.17,0.0
8.0,394.94,15.95,-7.4573399999999985,2.04,-10.866,200.835,45.85,366.48,398.02,0.09
8.0,337.89,14.88,-11.0567,2.167,-1.7619999999999998,128.59799999999998,39.25,362.91,392.45,0.23
8.0,348.12,15.69,-6.05549,2.293,40.233,65.325,37.92,353.69,396.61,0.02
8.0,67.25,13.51,-0.8697799999999999,2.42,20.215,167.45,9.84,365.25,381.57,0.6
8.0,355.6,12.67,-9.99302,2.546,-9.557,42.61600000000001,37.7,351.83,381.81,0.22
8.0,216.95,13.75,-8.79755,2.673,22.467,95.365,24.34,361.37,385.51,0.14
8.0,157.95,13.6,-4.919980000000002,2.799,-25.438,101.654,18.94,357.73,384.49,0.05
8.0,199.92,13.97,-9.60819,3.2060000000000004,13.026,106.334,21.72,350.75,386.83,0.02
8.0,288.92,14.0,-9.07991,3.613,29.62,101.513,34.57,349.59,388.46,0.05
8.0,350.03,12.36,-12.1829,4.381,73.848,147.616,38.21,319.1,380.08,0.0
8.0,541.24,13.83,-13.0191,5.006,137.80100000000002,155.31799999999996,59.61,324.49,389.95,0.0
8.0,327.17,14.0,-9.5193,5.63,80.63,128.015,34.47,333.47,388.87,0.0
8.0,425.62,14.73,-11.1323,6.254,110.239,84.286,47.07,347.34,392.46,0.0
8.0,244.42,14.32,-7.58401,6.645,41.881,122.655,25.35,322.7,388.82,0.0
8.0,486.08,15.49,-10.8436,7.0360000000000005,120.512,174.946,50.0,328.18,397.21,0.0
8.0,292.38,16.14,-10.2884,8.21,62.549,161.257,32.34,338.54,398.79,0.0
8.0,212.33,15.91,-7.87385,8.601,-1.34,100.28,21.6,351.28,396.33,0.0
8.0,392.89,16.41,-9.79318,7.971,47.65,178.986,39.64,352.38,401.35,0.0
8.0,388.59,16.84,-10.5535,7.341,97.802,128.326,43.21,339.87,402.82,0.0
8.0,480.23,13.55,-15.008,1.288,111.267,125.499,53.85,332.49,387.29,0.0
8.0,398.39,14.6,-11.5458,1.493,48.3,211.427,43.4,325.49,391.61,0.0
8.0,310.85,14.69,-11.2825,1.523,-3.197,134.657,33.12,318.44,390.58,0.0
8.0,360.35,15.23,-9.9539,1.5530000000000002,15.531,151.18200000000004,42.18,324.12,394.09,0.0
8.0,555.0,16.1,-15.2809,1.5830000000000002,145.787,208.293,64.19,328.34,400.13,0.0
8.0,243.35,16.18,-9.04118,2.259,40.303,110.274,28.28,368.48,398.8,0.0
8.0,405.6,16.62,-12.8456,2.844,104.977,165.255,46.63,353.27,401.85,0.0
8.0,150.51,12.06,-4.989319999999998,0.8140000000000001,20.126,90.507,18.74,363.51,376.29,0.0
8.0,334.93,13.27,-12.4314,0.8420000000000001,128.525,85.29799999999999,39.72,342.35,384.59,0.0
8.0,413.73,14.71,-12.6441,0.93,167.88299999999995,129.094,47.84,338.4,392.46,0.0
8.0,288.84,14.83,-10.4554,1.003,56.62,169.29,32.26,355.52,392.08,0.01
8.0,137.13,14.53,-3.78126,1.0759999999999998,-16.221,69.708,14.76,360.09,388.44,0.05
8.0,490.85,14.51,-13.299,1.297,166.023,77.34899999999998,53.46,339.27,391.46,0.0
8.0,539.28,15.81,-12.826,2.027,190.593,183.83,58.79,313.81,398.59,0.0
8.0,478.66,16.27,-13.5636,2.757,196.035,230.21,52.82,313.5,400.28,0.0
8.0,129.66,11.35,-4.64417,2.394,22.707,18.442,12.72,347.38,372.93,0.0
8.0,134.28,11.68,-2.25776,2.789,10.054,35.795,13.2,347.38,374.69,0.0
8.0,183.2,12.16,-6.58945,3.1830000000000003,15.083,34.38,17.93,347.3,377.51,0.0
8.0,226.5,12.95,-12.4908,3.5780000000000003,66.37899999999999,79.112,21.96,350.93,381.92,0.0
8.0,171.14,13.26,-10.2726,3.398,60.596,60.272,16.78,359.47,382.92,0.0
8.0,162.1,13.12,-10.1981,3.219,23.034,85.31200000000003,17.06,367.56,381.99,0.22
8.0,124.75,12.94,-8.410630000000001,3.039,4.472,133.37,13.82,375.62,380.41,0.87
8.0,154.16,12.4,-4.590319999999998,2.86,-22.15,87.626,16.65,376.57,378.32,0.37
8.0,155.93,12.57,-3.39569,2.68,-30.987,101.035,16.49,378.95,379.18,0.15
8.0,126.86,12.53,-1.6557400000000002,2.501,-40.74800000000001,62.17,12.79,369.89,378.66,0.11
8.0,99.28,12.12,-1.57976,2.199,-55.583,65.141,10.49,366.94,375.98,0.32
8.0,190.22,13.23,-4.21269,0.522,-1.5419999999999998,108.48,18.19,373.55,383.1,0.28
8.0,101.04,13.21,-0.5348,0.535,-12.094,49.59,9.61,378.47,382.22,0.14
8.0,241.93,13.47,-5.71652,0.5479999999999999,24.292,160.5,22.33,373.16,384.74,0.0
8.0,330.91,13.87,-7.88155,0.56,36.942,135.795,30.88,356.16,387.31,0.0
8.0,397.17,14.45,-12.7493,0.5870000000000001,94.308,296.902,38.55,348.41,391.59,0.0
8.0,324.01,14.7,-11.3842,0.614,82.71799999999998,275.947,29.98,362.79,391.72,0.0
8.0,347.48,14.65,-13.995,0.6409999999999999,100.071,209.943,32.97,357.72,391.53,0.01
8.0,107.04,13.84,1.18371,0.6679999999999999,-41.12600000000001,74.507,11.47,376.15,385.26,1.34
8.0,132.26,13.47,-3.53851,0.695,-5.622000000000001,75.602,11.38,375.89,383.87,0.13
8.0,50.92,13.26,5.9253,0.722,-53.217,42.976000000000006,4.87,376.67,382.3,1.68
8.0,38.0,12.84,1.86991,0.706,-29.943,39.478,3.73,375.81,380.14,1.72
8.0,27.49,12.75,3.17761,0.69,-52.904,29.538,3.45,376.91,379.44,1.96
8.0,118.63,12.54,-2.16591,0.664,-18.139,56.481,9.75,374.61,378.73,0.0
8.0,206.36,12.97,-5.79138,0.6990000000000001,4.665,148.958,18.57,372.05,381.61,0.0
8.0,335.31,13.34,-10.8693,0.7340000000000001,53.283,137.016,33.36,365.28,384.71,0.0
8.0,161.99,13.27,-3.60698,0.77,12.43,131.458,15.19,368.1,382.58,0.01
8.0,464.04,13.83,-11.9608,0.7609999999999999,88.87200000000001,135.665,49.33,335.39,388.41,0.0
8.0,416.51,14.62,-11.6687,0.753,136.38299999999998,135.727,46.92,341.58,392.13,0.0
8.0,350.73,14.65,-16.2694,0.745,143.61,217.319,36.7,353.99,391.23,0.0
8.0,430.88,15.08,-11.6668,0.736,136.727,167.987,43.44,357.57,394.14,0.04
8.0,277.6,14.5,-11.9015,0.728,86.31200000000003,127.181,29.05,355.78,390.38,0.0
8.0,347.07,15.35,-12.6354,0.72,95.095,133.567,35.98,358.85,394.62,0.0
8.0,423.21,15.6,-15.7134,0.778,129.284,158.951,43.85,334.94,396.11,0.0
8.0,147.58,13.96,-2.88758,0.8370000000000001,1.569,58.605,17.56,373.28,385.79,1.92
8.0,183.71,12.89,-4.44489,0.7859999999999999,-0.877,146.54,18.74,366.08,381.13,0.0
8.0,227.66,13.25,-9.96802,0.8109999999999999,38.251,114.395,27.83,360.47,383.44,0.0
8.0,320.8,13.44,-9.21434,0.836,85.22399999999998,185.461,34.92,347.05,386.19,0.0
8.0,211.45,13.9,-11.6998,0.861,59.183,162.593,23.81,363.9,386.61,0.0
8.0,323.47,14.27,-11.6454,1.015,70.634,106.685,34.59,340.29,390.22,0.0
8.0,302.62,13.92,-7.741919999999999,1.169,46.792,145.088,34.37,361.54,387.39,0.3
8.0,425.93,14.42,-13.2304,1.3230000000000002,89.706,215.951,49.8,362.25,392.2,0.0
8.0,344.59,14.81,-9.78197,1.477,70.168,113.087,37.82,341.58,392.66,0.0
8.0,361.77,15.33,-11.546,1.63,133.986,161.826,38.72,351.6,395.47,0.01
8.0,417.09,15.42,-13.5231,1.784,133.487,200.872,48.11,338.49,397.4,0.0
8.0,349.28,15.91,-9.33022,2.46,83.23100000000002,152.596,40.83,326.49,398.73,0.0
8.0,365.14,16.18,-10.4253,3.136,96.385,176.64700000000005,41.41,323.55,399.72,0.0
8.0,71.41,10.16,-1.88847,1.375,-9.37,37.058,8.53,363.81,366.08,0.16
8.0,92.16,10.39,-2.96329,1.515,-39.603,45.39,9.11,365.49,367.63,0.01
8.0,242.14,11.19,-10.3126,1.656,9.464,104.342,24.58,363.89,373.21,0.0
8.0,191.26,12.06,-10.1317,1.796,25.247,69.393,18.31,365.79,376.97,0.0
8.0,134.91,11.47,-1.96239,2.037,-48.21,84.54899999999998,14.37,371.18,373.22,1.44
8.0,227.21,11.57,-6.2476699999999985,2.278,-79.104,160.69899999999996,21.72,369.39,374.68,0.14
8.0,363.53,12.39,-13.4658,2.76,3.128,251.877,37.7,358.28,380.03,0.0
8.0,235.28,12.22,-9.46961,3.0,16.239,145.56,26.01,359.59,377.73,0.0
8.0,93.13,11.81,-2.54486,3.241,-23.773000000000003,59.897,10.84,361.31,374.74,0.0
8.0,229.24,12.06,-14.4949,3.07,81.214,137.638,24.53,355.63,377.97,0.0
8.0,270.58,10.2,-10.876,2.634,51.413,77.156,34.46,338.15,368.0,0.0
8.0,330.6,10.69,-15.300999999999998,2.948,97.351,119.852,41.85,335.44,371.1,0.0
8.0,394.34,11.26,-14.7223,3.262,95.646,137.334,47.13,335.26,375.17,0.0
8.0,329.75,11.35,-12.9636,3.576,62.779,130.808,37.93,342.37,374.54,0.0
8.0,247.41,11.22,-10.4935,4.077,39.06800000000001,99.473,27.83,346.84,372.68,0.0
8.0,165.47,10.88,-9.81499,4.578,44.967,47.25899999999999,18.87,347.51,370.52,0.0
8.0,334.48,11.72,-16.8788,6.079,100.831,133.221,38.96,344.2,376.83,0.0
8.0,369.77,11.86,-10.9107,6.58,60.942,65.987,46.84,331.73,377.66,0.0
8.0,366.65,12.36,-14.5417,6.604,115.075,157.058,44.43,344.63,380.2,0.0
8.0,415.83,11.53,-13.3258,3.794,199.726,106.03,47.19,309.69,375.37,0.0
8.0,304.74,11.34,-14.1335,4.485,162.54399999999995,125.382,36.22,321.35,373.89,0.0
8.0,400.41,12.41,-14.1913,6.193,257.301,161.872,41.71,343.09,381.39,0.0
8.0,277.79,12.42,-11.3973,6.846,128.333,123.617,27.77,351.86,379.46,0.0
8.0,163.77,12.05,-4.98804,7.825,54.07100000000001,160.469,15.65,355.32,376.53,0.0
8.0,120.88,11.78,-4.41903,7.557,31.601,80.143,10.99,355.03,374.6,0.0
9.0,168.67,12.05,-7.59745,3.173,51.24800000000001,59.858,18.62,348.92,376.56,0.0
9.0,339.5,12.95,-15.8389,3.711,147.605,82.759,37.9,339.75,382.45,0.0
9.0,208.58,13.06,-9.02438,4.249,99.124,76.273,22.27,358.75,381.83,0.0
9.0,131.3,12.87,-4.58351,4.7860000000000005,54.478,84.744,14.83,357.53,380.18,0.0
9.0,116.1,12.91,-4.58884,5.091,31.496,51.55,13.09,357.73,380.27,0.0
9.0,192.57,13.22,-9.29314,5.396,48.09,91.199,21.65,356.38,382.48,0.0
9.0,217.48,13.98,-8.98986,5.7,49.914,81.212,23.23,358.06,386.73,0.0
9.0,117.65,13.27,-1.4598,6.005,21.713,60.57899999999999,14.06,356.03,381.68,0.0
9.0,115.13,13.05,-4.1104400000000005,6.31,33.861,55.353,12.89,354.43,380.6,0.0
9.0,120.54,12.97,-3.4078800000000005,6.614,29.155,43.203,13.45,353.93,380.53,0.0
9.0,143.73,13.2,-5.77692,6.189,36.551,57.218,15.07,354.31,382.2,0.0
9.0,305.89,14.71,-15.464,3.435,114.915,86.728,30.68,333.43,391.92,0.0
9.0,520.63,16.97,-10.6869,5.471,108.991,150.392,60.0,328.37,405.53,0.0
9.0,519.55,17.67,-11.2642,6.011,131.739,148.563,60.24,331.29,408.63,0.0
9.0,523.09,17.88,-11.3659,6.551,148.168,144.031,-9999.0,331.69,410.17,0.0
9.0,503.13,18.47,-12.8983,7.6320000000000014,166.138,177.21,-9999.0,343.62,413.16,0.0
9.0,489.43,18.73,-13.4113,8.172,168.18099999999995,153.16,-9999.0,356.73,414.19,0.0
9.0,410.09,18.51,-11.5828,8.712,100.802,164.395,-9999.0,345.71,411.84,0.0
9.0,311.22,18.13,-9.3503,8.462,74.993,56.76600000000001,-9999.0,361.84,409.52,0.0
9.0,171.33,12.4,-3.37071,4.064,58.42,35.817,-9999.0,370.1,379.08,0.0
9.0,247.66,13.31,-10.9606,4.796,67.235,32.884,-9999.0,365.96,384.93,0.0
9.0,339.91,14.61,-15.115,5.527,115.917,54.127,-9999.0,344.72,392.07,0.0
9.0,488.32,15.86,-11.4866,6.259,157.725,77.525,-9999.0,348.9,399.32,0.0
9.0,443.9,16.14,-16.0785,6.9060000000000015,254.713,125.355,-9999.0,344.94,400.93,0.0
9.0,523.72,16.83,-14.3616,7.5539999999999985,212.988,178.395,-9999.0,345.96,404.09,0.0
9.0,477.23,16.83,-13.1978,8.201,186.55,108.0,-9999.0,341.65,404.03,0.0
9.0,455.8,17.21,-13.4058,8.847999999999997,171.3,108.022,-9999.0,339.68,405.95,0.0
9.0,413.05,17.47,-10.9622,9.495,162.735,108.365,-9999.0,347.09,406.56,0.0
9.0,295.59,17.27,-8.2507,10.142,64.678,81.327,-9999.0,348.71,404.54,0.0
9.0,189.02,17.23,-7.33583,9.699,34.018,92.667,-9999.0,350.96,403.26,0.0
9.0,397.22,14.62,-12.4033,4.319,190.78,72.305,-9999.0,337.13,393.94,0.0
9.0,496.06,18.3,-8.872910000000003,6.143,172.507,127.507,-9999.0,336.81,412.77,0.0
9.0,515.22,18.91,-10.223,6.472,190.249,142.132,-9999.0,336.87,415.89,0.0
9.0,525.88,19.36,-10.4462,6.8020000000000005,219.133,218.139,-9999.0,338.32,418.56,0.0
9.0,525.32,19.56,-9.41842,7.131,188.151,153.274,-9999.0,337.89,419.06,0.0
9.0,496.4,19.88,-7.82903,7.46,112.215,167.52200000000005,-9999.0,338.61,420.47,0.0
9.0,400.41,20.07,-7.18762,7.79,73.485,153.032,-9999.0,340.73,419.65,0.0
9.0,205.7,13.13,-8.63103,6.7620000000000005,102.295,43.40600000000001,-9999.0,372.65,383.56,0.0
9.0,151.52,13.2,-5.1746300000000005,7.2879999999999985,67.367,40.093,-9999.0,373.41,383.26,0.0
9.0,113.8,13.13,-2.65662,7.813,53.353,40.785,-9999.0,373.28,382.54,0.0
9.0,340.6,12.67,-9.38317,5.047,138.395,25.739,-9999.0,327.96,382.28,0.0
9.0,260.3,12.66,-10.3657,5.502000000000002,169.206,46.13399999999999,-9999.0,366.22,381.82,0.0
9.0,308.25,12.88,-12.8049,5.957999999999998,172.595,57.115,-9999.0,362.27,383.97,0.0
9.0,454.44,13.84,-11.5047,6.4129999999999985,210.947,54.358,-9999.0,317.11,389.33,0.0
9.0,488.7,14.8,-11.4511,6.8679999999999986,217.057,64.242,-9999.0,315.07,394.04,0.0
9.0,461.23,15.6,-10.1786,7.322999999999999,155.632,87.179,-9999.0,316.28,396.9,0.0
9.0,411.08,16.12,-12.7124,7.175,158.629,81.706,-9999.0,317.94,399.6,0.0
9.0,419.62,15.7,-11.0669,4.195,103.974,136.293,-9999.0,319.7,396.99,0.0
9.0,448.11,16.49,-13.5275,4.904,178.601,107.69,-9999.0,322.42,401.54,0.0
9.0,473.84,17.17,-10.7572,5.612,132.637,106.256,-9999.0,324.82,405.14,0.0
9.0,492.97,17.8,-19.9685,6.296,168.65200000000004,81.538,-9999.0,326.74,408.57,0.0
9.0,502.35,18.34,-10.6829,6.98,175.389,149.00799999999995,-9999.0,328.94,411.61,0.0
9.0,489.59,18.7,-8.544410000000001,7.664,202.926,163.27700000000004,-9999.0,333.17,414.09,0.0
9.0,467.87,18.87,-10.0269,8.347999999999999,218.271,167.271,-9999.0,343.04,415.41,0.0
9.0,348.28,18.93,-7.99972,9.316,100.055,109.761,-9999.0,344.29,413.51,0.0
9.0,234.89,15.79,-11.4778,4.388,49.453,50.267,-9999.0,357.74,397.07,0.0
9.0,390.85,17.12,-14.9295,5.06,141.553,131.30200000000002,-9999.0,337.14,404.95,0.0
9.0,354.01,18.19,-11.5958,5.733,120.163,146.395,-9999.0,339.78,409.98,0.0
9.0,359.33,18.41,-12.7962,6.405,107.758,110.448,-9999.0,354.64,411.84,0.0
9.0,455.54,19.24,-10.9242,6.539,105.771,179.735,-9999.0,343.61,415.82,0.0
9.0,442.0,19.64,-11.7985,6.6720000000000015,123.428,138.945,-9999.0,348.17,418.57,0.0
9.0,357.68,19.66,-13.2854,6.805,120.776,148.842,-9999.0,350.5,417.82,0.0
9.0,397.72,19.88,-13.9554,6.938,159.81,172.40200000000004,-9999.0,357.57,419.24,0.0
9.0,314.66,19.75,-9.54161,7.0710000000000015,71.922,143.227,-9999.0,378.28,418.42,0.0
9.0,159.27,18.94,-4.178730000000002,7.204,21.982,77.681,-9999.0,382.76,412.61,0.0
9.0,112.71,18.59,-3.2158900000000004,6.684,1.856,49.115,-9999.0,382.86,410.62,0.0
9.0,250.31,15.62,-8.76168,2.553,86.57600000000002,94.803,-9999.0,372.61,396.97,0.0
9.0,407.54,16.15,-8.313130000000001,2.022,115.083,138.744,-9999.0,327.98,401.47,0.0
9.0,403.6,16.47,-11.522,2.337,138.74,104.681,-9999.0,329.6,402.69,0.0
9.0,472.01,17.07,-11.2019,2.652,132.994,93.51,-9999.0,330.97,406.35,0.0
9.0,462.28,17.33,-8.183,3.365,118.764,102.084,-9999.0,330.61,407.13,0.0
9.0,475.84,17.61,-11.5814,4.078,193.575,139.407,-9999.0,331.08,408.51,0.0
9.0,456.79,18.16,-11.0051,6.218,178.18200000000004,161.537,-9999.0,329.77,411.24,0.0
9.0,430.1,18.12,-8.609739999999999,6.932,123.186,93.896,-9999.0,330.05,410.07,0.0
9.0,386.74,17.98,-8.884030000000003,6.896,127.28,107.609,-9999.0,327.94,409.54,0.0
