MONTH,Rg,T,NEE,VPD,H,LE
4.0,336.66,-0.01,-0.426917,3.826,165.7,20.199
4.0,369.34,0.22,0.732997,3.821,155.23,1.4657
4.0,274.61,-0.73,1.30679,2.6,148.01,19.239
4.0,253.34,-0.96,-0.441308,2.278,111.52,28.915
4.0,240.02,-0.48,0.5249119999999999,2.553,173.15,11.468
4.0,138.03,-1.1,0.69507,1.993,59.933,13.901
4.0,204.31,-1.91,-0.269769,0.856,91.318,35.806
4.0,127.63,-2.52,0.22701999999999997,0.703,6.4102,33.306999999999995
4.0,169.89,-2.33,0.455809,0.755,10.208,29.489
4.0,243.98,-1.91,0.32268,0.82,84.954,61.995
4.0,319.71,2.02,0.688765,4.59,123.6,23.919
4.0,492.13,0.47,-0.11395,4.191,185.64,13.899000000000001
4.0,537.78,0.98,0.237711,4.703,262.08,24.316
4.0,576.25,1.06,-0.138638,4.72,204.6,7.1203
4.0,601.12,1.54,0.575155,5.048,275.87,19.648
4.0,623.48,1.8,-0.22533899999999998,5.078,250.1,3.8113
4.0,628.54,2.0,-1.01053,5.11,237.42,7.0549
4.0,604.99,2.78,0.815128,5.442,303.19,33.123000000000005
4.0,589.19,2.92,-0.286306,5.476,306.35,17.085
4.0,432.88,2.16,0.087813,4.1339999999999995,180.02,10.720999999999998
4.0,422.05,2.73,-0.22125999999999998,4.373,260.85,19.757
4.0,484.16,3.91,-0.824889,4.936,342.3,17.756
4.0,512.32,3.67,0.256816,4.534,300.15,20.979
4.0,398.15,3.45,-0.34016599999999997,4.144,217.92,9.0073
4.0,492.71,3.78,-0.20206,4.013,271.37,4.6696
4.0,503.93,4.46,0.023813,4.456,345.14,8.3102
4.0,351.04,3.93,0.673147,4.099,209.47,11.932
4.0,96.56,0.71,-0.276726,0.129,45.233999999999995,-0.16047
4.0,114.01,0.95,-0.023811000000000002,0.21899999999999997,53.703,-2.4882
4.0,119.37,1.14,-0.38383,0.369,100.39,-7.0803
4.0,94.61,1.23,-0.401156,0.365,71.60300000000001,-15.075
4.0,134.57,1.3,-0.937242,0.295,65.157,-8.7474
4.0,111.94,1.55,-0.034638999999999996,0.342,45.256,-5.4087
4.0,114.21,1.95,-1.2283,0.488,69.875,-0.41623999999999994
4.0,198.75,2.43,-0.374922,0.705,116.61,3.562
4.0,396.33,3.31,-0.40123400000000004,1.375,192.4,10.707
4.0,83.68,3.17,0.011986,1.2409999999999999,46.722,-0.04261
4.0,81.04,2.92,0.098881,0.9470000000000001,41.886,-10.23
4.0,60.44,2.25,0.008525,0.01,-11.463,10.495999999999999
4.0,57.0,2.3,0.201097,0.013999999999999999,-12.745999999999999,11.669
4.0,70.5,2.31,0.18725,0.021,-5.5481,18.867
4.0,90.84,2.11,0.33271100000000003,0.037000000000000005,-5.8774,-1.0082
4.0,76.28,1.8,0.133578,0.049,2.5947,12.296
4.0,73.97,1.6,-0.194029,0.051,2.2487,13.579
4.0,56.72,1.71,-0.171183,0.040999999999999995,-6.1209,9.8679
4.0,53.74,1.8,-0.025446,0.033,-6.8091,3.1029
4.0,54.81,1.98,-0.166761,0.027000000000000003,-3.6974,3.3489
4.0,52.0,2.22,0.014632,0.019,6.0118,2.4657
4.0,42.62,2.37,-0.23243000000000003,0.015,-1.1547,5.1561
4.0,121.2,0.96,-0.620933,0.01,77.535,3.3702
4.0,124.1,1.33,-1.16697,0.024,91.20100000000001,23.301
4.0,231.0,2.59,-1.01548,0.579,32.259,-2.8262
4.0,454.46,4.5,-2.75347,1.7180000000000002,143.38,72.993
4.0,415.61,5.5,-1.8312099999999998,2.354,111.67,45.113
4.0,450.72,6.15,-2.24045,2.721,188.6,64.378
4.0,130.06,4.12,-2.0092,1.696,73.329,9.2205
4.0,241.73,4.64,-1.9444299999999999,1.979,83.477,4.5001
4.0,312.18,5.4,-3.0565599999999997,2.404,136.12,10.369000000000002
4.0,458.01,5.99,-3.13196,2.745,190.4,9.4013
4.0,341.11,6.52,-2.70154,2.8989999999999996,186.95,4.4227
4.0,301.94,6.55,-2.04089,2.917,107.52,8.1365
4.0,277.95,6.81,-2.8342400000000003,2.992,124.19,6.1261
4.0,257.02,6.76,-1.77767,2.793,115.04,-6.7532
4.0,261.54,6.58,-1.86982,2.419,122.0,-22.217
4.0,131.91,6.01,-0.711719,1.534,4.352,-5.124
4.0,94.75,5.15,-0.6569560000000001,0.502,-61.093,33.544000000000004
4.0,164.55,4.14,-1.17042,0.35700000000000004,43.449,-11.542
4.0,191.7,4.59,-2.63835,0.444,69.009,7.9106
4.0,260.93,5.27,-4.20829,0.652,112.11,26.11
4.0,388.84,6.63,-3.08707,1.2209999999999999,93.25299999999999,18.708
4.0,543.97,8.52,-3.91646,2.576,182.0,34.804
4.0,528.75,9.23,-3.8188800000000005,3.444,249.01,74.484
4.0,376.33,9.26,-2.26824,3.4789999999999996,127.49,20.935
4.0,368.27,9.31,-3.2789800000000002,3.2910000000000004,163.48,4.6417
4.0,354.08,9.69,-2.66729,3.537,130.13,9.4222
4.0,498.72,9.97,-3.26586,3.9189999999999996,195.01,16.012999999999998
4.0,395.99,9.94,-2.53858,3.883,182.63,21.081999999999997
4.0,127.77,5.02,-1.58759,0.381,17.234,15.149000000000001
4.0,77.49,4.79,-0.822984,0.423,22.647,8.0026
4.0,63.05,4.54,-0.858665,0.387,6.6809,4.5109
4.0,65.11,4.63,-1.04411,0.4,26.136999999999997,1.7002
4.0,207.4,5.04,-3.3571800000000005,0.616,88.93700000000001,20.052
4.0,266.36,5.79,-3.34479,1.127,115.36,16.761
4.0,354.54,6.27,-3.61331,1.521,125.77,30.686999999999998
4.0,240.92,6.47,-2.32016,1.7890000000000001,87.759,15.550999999999998
4.0,292.09,6.77,-3.81357,2.097,103.17,21.554000000000002
4.0,596.67,7.88,-4.6721699999999995,3.109,258.26,18.141
4.0,512.6,8.46,-3.8035699999999997,3.545,228.88,20.628
4.0,164.39,5.27,-3.0617400000000004,2.863,71.69800000000001,21.526999999999997
4.0,172.82,5.83,-2.75828,3.0860000000000003,52.933,11.35
4.0,251.18,6.45,-3.10181,3.2889999999999997,83.866,18.554000000000002
4.0,205.94,6.8,-3.3708,3.3960000000000004,60.056999999999995,15.218
4.0,200.01,6.98,-2.3620900000000002,3.4539999999999997,54.52,16.783
4.0,91.31,7.14,-1.26219,3.557,-17.686,24.515
4.0,117.95,5.16,-1.39424,0.8220000000000001,-47.895,25.32
4.0,135.05,4.67,-1.46448,0.39,-14.672,0.07582
4.0,133.62,4.54,-1.8111,0.237,-8.8809,25.131
4.0,58.8,4.42,-0.929997,0.166,-8.462,13.206
4.0,97.93,4.1,-0.8342959999999999,0.247,-41.148999999999994,25.549
4.0,180.07,4.42,-2.22732,0.62,57.894,35.13
4.0,327.32,4.75,-3.9585,0.9540000000000001,86.50200000000001,9.8988
4.0,440.63,5.79,-4.88269,1.7930000000000001,149.12,23.474
4.0,469.9,6.28,-3.9757599999999997,2.269,135.75,10.667
4.0,463.27,7.32,-2.90027,3.196,168.82,59.855
4.0,468.23,7.86,-4.34253,3.7539999999999996,212.94,58.159
4.0,537.17,8.34,-3.2368,4.7589999999999995,191.34,67.029
4.0,539.47,4.01,-2.8560000000000003,4.357,239.48,41.895
4.0,593.63,4.41,-3.44634,4.761,285.92,73.142
4.0,646.0,4.91,-3.2913300000000003,5.091,306.94,53.948
4.0,702.45,5.26,-5.17392,5.409,358.83,34.153
4.0,699.73,5.59,-4.20489,5.632999999999999,373.48,26.146
4.0,328.27,5.03,-2.955,5.223,155.82,52.589
4.0,535.88,6.07,-2.68724,5.847,259.38,61.565
4.0,206.67,5.31,-2.2995900000000002,5.351,118.94,26.651
4.0,535.78,5.91,-2.2219,5.461,220.2,37.388000000000005
4.0,573.93,6.7,-2.92518,5.933,265.9,40.909
4.0,608.34,6.87,-2.55309,6.12,269.94,42.715
4.0,631.28,7.32,-3.34079,6.435,262.72,35.977
4.0,651.17,7.91,-3.64497,6.83,244.74,36.294000000000004
4.0,655.8,8.29,-2.94611,7.042999999999999,242.57,27.125
4.0,652.18,8.86,-3.73296,7.358,306.77,51.621
4.0,632.22,9.31,-2.55687,7.68,247.92,44.869
4.0,620.09,9.42,-2.21402,7.78,231.11,36.376999999999995
4.0,588.75,9.85,-3.09706,8.081,306.34,44.382
4.0,546.45,10.0,-2.85113,8.168,219.05,32.236999999999995
4.0,501.26,10.32,-2.89873,8.362,227.38,36.305
4.0,515.56,7.22,-3.8534900000000003,6.377000000000001,211.97,33.792
4.0,562.73,7.56,-4.42606,6.5760000000000005,249.27,47.13
4.0,588.9,7.82,-4.17587,6.676,235.09,39.454
4.0,648.39,8.41,-3.89364,6.954,270.76,51.928000000000004
4.0,613.38,9.09,-3.8446599999999997,7.62,305.84,53.476000000000006
4.0,555.62,9.47,-4.62244,7.892,292.24,46.443000000000005
4.0,480.06,9.31,-4.35001,7.837000000000001,241.09,47.056000000000004
4.0,452.19,9.33,-4.08856,7.836,217.9,39.623000000000005
4.0,422.58,9.59,-5.06608,8.012,191.1,39.661
4.0,354.95,9.63,-4.41253,8.017000000000001,181.15,47.857
4.0,284.43,5.49,-5.23463,2.537,107.5,43.138999999999996
4.0,199.21,6.09,-3.38515,3.025,61.028,36.093
4.0,396.21,7.6,-5.0652800000000004,3.7739999999999996,197.82,37.262
4.0,440.12,8.24,-7.05333,4.199,239.39,37.872
4.0,357.8,8.7,-5.92605,4.721,166.24,39.988
4.0,402.09,8.67,-5.511419999999999,4.959,211.5,55.052
4.0,271.37,8.29,-4.46279,4.587,173.3,10.363
4.0,150.95,7.4,-1.3668799999999999,3.509,65.234,27.041999999999998
4.0,99.81,6.48,-0.91846,2.375,-6.6804,46.868
4.0,98.06,6.09,-0.9694360000000001,1.8619999999999999,-39.711999999999996,68.767
4.0,118.42,5.39,-0.904753,1.1159999999999999,-23.303,66.79
4.0,531.34,5.55,-4.78967,2.309,221.03,50.35
4.0,367.89,5.78,-2.74906,2.64,126.4,39.478
4.0,414.93,5.83,-5.65666,2.648,183.7,54.102
4.0,374.93,6.31,-6.29098,3.32,174.1,64.6
4.0,471.9,7.52,-5.93394,4.294,201.76,72.90100000000001
4.0,565.58,8.22,-5.52398,5.402,253.8,81.399
4.0,468.42,8.54,-5.572,6.01,279.25,93.125
4.0,452.85,8.89,-3.8860300000000003,6.456,193.41,53.144
4.0,479.59,9.47,-5.29076,7.07,233.13,91.586
4.0,333.27,9.06,-4.31654,6.9079999999999995,147.98,74.733
4.0,461.85,9.41,-5.04162,7.064,236.51,79.306
4.0,552.81,9.72,-4.78621,7.379,306.52,71.36
4.0,553.34,7.01,-5.24672,5.063,279.12,92.274
4.0,552.18,7.57,-4.86064,5.442,282.63,47.852
4.0,604.06,7.68,-4.69869,5.682,283.97,70.304
4.0,695.92,8.11,-4.54967,6.063,298.3,58.61600000000001
4.0,511.61,8.16,-5.0022400000000005,5.997999999999999,334.91,85.98299999999999
4.0,393.6,8.46,-4.83515,6.17,171.44,59.11600000000001
4.0,309.68,8.16,-5.53222,6.046,177.22,72.62
4.0,390.52,8.47,-4.87943,6.251,178.66,52.54
4.0,556.77,8.84,-5.71385,6.532,282.76,70.334
4.0,295.72,8.64,-4.0777,6.405,186.54,55.607
4.0,202.01,8.43,-2.8117099999999997,6.14,96.70299999999999,45.698
4.0,226.14,8.08,-4.845330000000001,5.684,131.66,57.306999999999995
4.0,151.46,3.61,-4.75516,1.141,-12.837,63.093
4.0,147.61,4.05,-3.02915,1.1320000000000001,3.4733,33.89
4.0,262.33,4.25,-5.25596,1.171,130.25,51.593999999999994
4.0,127.28,4.1,-2.81848,1.095,59.702,8.9816
4.0,93.08,2.95,-1.88028,0.39799999999999996,-12.432,24.272
4.0,93.57,2.77,-0.9588899999999999,0.33799999999999997,-18.329,-14.279000000000002
4.0,117.56,2.94,-2.31032,0.35,-9.1622,18.448
4.0,441.16,3.51,-3.8361300000000003,1.371,123.88,86.91
4.0,190.53,3.23,-4.6601099999999995,1.115,64.153,50.851000000000006
4.0,214.2,3.07,-3.7772300000000003,1.214,47.732,86.52600000000001
4.0,521.43,4.19,-6.3910800000000005,2.151,177.47,99.01299999999999
4.0,299.11,4.46,-4.564369999999999,2.2319999999999998,74.48100000000001,51.247
4.0,299.83,4.65,-4.364719999999999,2.551,66.95,51.01
4.0,405.06,5.49,-4.1144,3.5069999999999997,210.55,50.047
4.0,427.3,5.91,-4.289680000000001,3.772,180.32,66.148
4.0,553.31,6.22,-3.63038,4.09,173.46,47.349
4.0,314.97,6.1,-3.48105,3.931,129.48,54.468999999999994
4.0,425.81,1.52,-5.82221,1.237,288.32,49.533
4.0,578.79,2.07,-4.7057199999999995,1.548,277.95,51.63399999999999
4.0,614.29,2.91,-5.87398,1.985,352.01,55.756
4.0,674.97,3.99,-4.5241,2.653,307.36,66.64699999999999
4.0,688.22,4.5,-4.62524,3.011,321.54,75.527
4.0,694.05,5.25,-5.71211,3.5380000000000003,345.8,106.25
4.0,594.92,5.7,-5.20875,4.016,323.16,66.94800000000001
4.0,654.14,6.48,-6.8463899999999995,4.7669999999999995,357.49,96.081
4.0,513.43,7.57,-3.6145400000000003,6.666,237.74,106.44
4.0,367.4,7.52,-3.5395800000000004,6.747999999999999,206.76,74.001
4.0,306.96,6.7,-4.99748,4.369,76.12100000000001,30.074
4.0,260.87,7.09,-5.81113,4.62,116.88,44.411
4.0,257.34,7.42,-4.8955400000000004,4.711,83.544,34.376999999999995
4.0,413.96,8.02,-6.63445,5.145,223.24,56.776
4.0,589.37,8.73,-6.07731,5.568,262.77,62.06100000000001
4.0,439.37,9.32,-4.86005,5.995,278.97,81.734
4.0,535.89,9.31,-5.64696,5.893,260.9,51.983999999999995
4.0,603.49,10.03,-5.666519999999999,9.125,341.46,80.749
4.0,531.27,10.22,-3.93215,9.206,324.35,67.854
4.0,308.29,3.88,-4.58131,1.022,110.03,49.678000000000004
4.0,254.27,4.04,-4.45364,1.03,184.44,87.443
4.0,181.31,3.68,-2.19826,0.727,24.98,35.622
4.0,399.32,3.97,-4.92705,0.619,98.059,107.05
4.0,272.38,3.58,-2.23868,0.532,49.196999999999996,82.245
4.0,140.49,3.67,-1.6472,0.42,37.524,86.391
4.0,357.07,3.86,-4.65749,0.524,112.9,127.64
4.0,206.16,4.03,-2.4287,0.83,42.398999999999994,52.596000000000004
4.0,387.48,4.88,-4.40316,1.2429999999999999,118.8,45.813
4.0,307.79,5.16,-4.89608,1.7380000000000002,187.92,35.603
4.0,268.26,5.12,-4.81693,1.7309999999999999,152.25,6.1629
4.0,135.95,4.97,-2.1935599999999997,1.494,46.847,29.823
5.0,512.7,6.0,-5.0365400000000005,3.722,282.64,91.81200000000001
5.0,459.16,6.11,-7.4434,3.778,261.32,115.92
5.0,582.01,6.47,-5.37441,4.522,277.62,90.32700000000001
5.0,704.27,7.2,-7.81331,6.603,431.74,174.78
5.0,692.31,7.99,-5.40569,7.655,398.12,181.7
5.0,678.22,8.13,-6.26371,7.877999999999999,410.91,155.0
5.0,649.09,8.11,-5.53621,8.097999999999999,398.95,143.03
5.0,606.91,7.98,-4.3777800000000004,7.672999999999999,313.35,103.95
5.0,557.28,7.92,-4.95904,7.6129999999999995,353.9,118.41
5.0,498.0,6.26,-5.47128,3.858,268.11,66.855
5.0,612.47,6.71,-5.6944099999999995,4.374,317.79,68.836
5.0,662.98,7.35,-6.821039999999999,5.155,335.6,25.129
5.0,530.22,8.62,-7.30013,6.832000000000001,329.58,116.56
5.0,561.19,8.8,-6.2735,6.74,353.85,107.5
5.0,602.34,5.77,-5.06153,6.306,286.23,79.51
5.0,619.08,6.37,-4.98041,6.8260000000000005,319.24,85.366
5.0,680.34,6.81,-3.5355300000000005,7.318,299.11,80.79
5.0,695.25,7.29,-5.8753400000000005,7.461,389.23,103.39
5.0,573.98,8.31,-4.23263,8.09,234.71,67.916
5.0,503.52,8.65,-3.76715,8.357999999999999,206.12,67.679
5.0,460.16,8.95,-4.03038,8.535,270.54,84.725
5.0,297.9,8.67,-3.11104,8.193999999999999,131.86,62.111999999999995
5.0,455.49,9.4,-5.22474,8.662,240.0,94.917
5.0,403.31,9.47,-4.230980000000001,8.597999999999999,137.94,57.333999999999996
5.0,271.67,6.46,-4.62754,4.618,130.64,50.50899999999999
5.0,250.6,6.89,-4.29159,4.8180000000000005,84.314,35.27
5.0,227.54,7.4,-4.174930000000001,5.05,63.637,35.015
5.0,179.63,7.46,-3.55893,5.078,49.531000000000006,47.365
5.0,287.4,8.1,-4.56281,5.468999999999999,71.419,32.192
5.0,180.8,8.31,-2.43126,5.4510000000000005,48.676,33.111
5.0,175.07,8.26,-3.3940900000000003,5.196000000000001,44.211000000000006,35.245
5.0,170.5,8.38,-2.6480099999999998,5.083,41.691,23.840999999999998
5.0,161.07,8.55,-3.94222,5.016,34.876,27.703000000000003
5.0,199.92,8.88,-3.99871,5.069,48.963,32.406
5.0,399.14,9.67,-5.17862,5.497000000000001,121.76,30.796
5.0,345.73,10.22,-4.95337,5.848,199.83,61.474
5.0,268.28,4.78,-5.90395,0.45899999999999996,92.071,97.303
5.0,145.17,5.02,-2.6227400000000003,0.607,14.782,37.094
5.0,100.47,5.11,-1.19307,0.499,-34.696,20.728
5.0,104.85,5.16,-0.9755790000000001,0.479,-8.3586,35.696999999999996
5.0,96.95,5.15,-2.79555,0.413,-17.203,79.524
5.0,206.69,5.28,-4.10905,0.521,-12.350999999999999,63.518
5.0,137.34,5.56,-2.73677,0.645,-5.3925,19.115
5.0,180.75,5.67,-3.0410000000000004,0.76,81.374,44.325
5.0,79.19,5.89,-1.25583,1.092,-4.5219,12.642999999999999
5.0,61.83,5.77,-0.32755700000000004,0.9620000000000001,-13.722000000000001,-17.133
5.0,43.61,5.6,1.0524200000000001,0.8059999999999999,-21.697,24.53
5.0,42.76,5.34,0.190879,0.8009999999999999,-20.340999999999998,29.462
5.0,594.85,9.17,-5.23886,6.774,143.16,80.289
5.0,634.1,9.75,-5.571359999999999,7.568,227.25,90.31200000000001
5.0,666.32,10.32,-6.25813,7.898,251.28,79.748
5.0,683.79,10.88,-6.79577,8.13,315.01,135.44
5.0,703.21,11.35,-6.572430000000001,8.698,291.18,112.34
5.0,706.49,11.73,-7.53852,8.767999999999999,371.17,192.98
5.0,702.82,12.43,-7.55722,9.243,452.61,207.33
5.0,683.35,12.94,-6.0671,9.705,352.02,133.82
5.0,678.83,13.15,-4.45975,9.738999999999999,263.0,86.48299999999999
5.0,547.29,13.46,-6.36977,9.869,287.99,109.06
5.0,566.31,14.12,-6.61435,10.417,285.88,113.14
5.0,566.32,14.72,-4.72055,10.878,247.17,82.387
5.0,461.91,12.74,-7.10855,6.186,161.3,57.203
5.0,491.44,13.81,-10.6987,7.622000000000001,240.18,95.54799999999999
5.0,512.0,13.6,-8.78806,7.301,278.13,100.56
5.0,622.53,14.21,-8.26548,7.693,302.72,99.10799999999999
5.0,480.33,14.53,-6.857419999999999,7.892,215.94,83.34100000000001
5.0,342.84,14.55,-6.60515,7.765,182.65,82.273
5.0,273.48,14.66,-3.7068800000000004,7.899,91.256,55.79
5.0,668.17,12.64,-7.80417,9.38,323.27,129.71
5.0,677.75,12.93,-7.71822,9.657,289.14,103.18
5.0,696.46,13.6,-7.625560000000001,10.339,372.29,138.56
5.0,715.36,13.88,-6.35776,10.772,404.78,150.05
5.0,716.7,14.13,-5.23008,11.209000000000001,305.73,67.257
5.0,714.51,14.61,-5.22187,11.954,336.04,112.14
5.0,696.97,15.29,-6.07519,12.767000000000001,397.02,132.13
5.0,116.41,8.07,-3.3559300000000003,0.23800000000000002,3.8346,12.67
5.0,99.14,8.31,-3.06098,0.272,8.8963,27.566
5.0,123.77,8.35,-3.7284,0.23199999999999998,3.2309,39.672
5.0,61.21,8.44,-1.1859600000000001,0.223,-0.8355299999999999,18.05
5.0,103.82,8.66,-2.4127099999999997,0.187,-4.3246,23.406
5.0,470.37,12.22,-12.3434,1.4680000000000002,117.08,91.28299999999999
5.0,622.16,13.53,-10.7497,3.032,237.96,46.511
5.0,462.13,13.52,-8.52109,3.252,168.06,75.851
5.0,285.83,13.13,-7.85755,2.767,130.39,70.83
5.0,212.5,13.27,-5.473269999999999,2.853,77.82600000000001,48.163999999999994
5.0,152.46,13.16,-3.89186,2.542,42.062,29.976999999999997
5.0,418.85,13.7,-8.30519,4.353,121.7,55.516999999999996
5.0,569.5,15.71,-10.0918,6.7170000000000005,248.51,108.5
5.0,139.11,15.67,-1.6901599999999999,6.71,80.711,54.725
5.0,46.44,14.85,1.0610899999999999,5.406000000000001,27.22,36.374
5.0,557.13,15.62,-8.116389999999999,10.269,167.62,103.88
5.0,602.56,16.0,-7.05248,11.077,223.19,147.12
5.0,688.07,16.5,-7.70602,11.659,264.07,87.525
5.0,752.41,17.83,-6.683039999999999,13.863,243.42,82.478
5.0,664.82,17.92,-5.72006,13.58,232.31,88.037
5.0,620.85,18.12,-4.8120199999999995,13.484000000000002,262.89,117.65
5.0,596.08,18.12,-6.46615,13.322000000000001,289.29,123.24
5.0,585.67,18.33,-6.72814,13.492,323.14,117.55
5.0,498.88,17.9,-4.39026,12.429,263.04,69.995
5.0,439.67,11.75,-9.47132,6.66,154.57,90.976
5.0,412.48,12.02,-10.5507,7.101,176.22,78.131
5.0,472.84,12.44,-7.564,7.322,144.14,49.655
5.0,430.72,12.69,-11.3116,7.343,231.7,96.76100000000001
5.0,710.39,13.25,-10.2996,7.965,241.58,85.40100000000001
5.0,335.65,14.06,-5.91959,8.954,153.76,62.525
5.0,314.35,14.18,-8.42179,8.918,150.53,84.462
5.0,382.1,14.5,-7.260110000000001,9.22,133.04,67.373
5.0,343.06,14.38,-5.24025,9.181000000000001,89.24600000000001,57.778
5.0,519.45,13.56,-9.30311,7.1979999999999995,181.67,89.329
5.0,599.68,14.33,-8.145010000000001,8.003,186.9,98.154
5.0,618.82,14.9,-11.1404,8.985,304.82,104.51
5.0,471.73,15.17,-8.565660000000001,9.584,178.09,97.75200000000001
5.0,520.74,15.2,-9.42817,9.149,187.78,89.404
5.0,436.63,16.85,-8.08634,11.713,204.24,113.41
5.0,339.94,14.48,-4.54245,8.772,103.4,74.26899999999999
5.0,457.26,14.69,-8.33832,9.004,208.14,119.29
5.0,757.01,15.67,-10.1882,10.259,329.19,135.55
5.0,731.44,15.78,-9.693,10.73,316.72,160.04
5.0,712.94,16.17,-8.88693,11.565,363.11,126.15
5.0,772.63,16.59,-8.83435,12.547,433.32,211.73
5.0,731.51,16.69,-8.10406,12.92,392.16,151.72
5.0,693.96,16.79,-6.80341,13.357999999999999,318.02,97.49600000000001
5.0,682.14,16.93,-5.92218,13.972999999999999,293.33,118.8
5.0,531.05,10.72,-9.47133,5.596,249.33,137.06
5.0,373.82,10.85,-6.0851,6.229,144.81,55.245
5.0,513.71,11.12,-7.614439999999999,6.187,186.83,56.089
5.0,577.34,11.33,-5.99694,6.797000000000001,213.21,54.931000000000004
5.0,731.74,11.92,-9.47729,7.652,337.07,67.602
5.0,731.77,12.88,-10.6757,8.949,427.07,165.27
5.0,716.55,12.77,-7.31244,9.09,286.15,90.53299999999999
5.0,682.63,13.25,-9.86148,9.542,322.29,103.88
5.0,593.29,14.19,-7.8131,10.571,333.17,83.53200000000001
5.0,585.1,15.44,-9.35872,11.227,318.37,154.27
5.0,630.67,15.73,-9.637,11.67,294.29,146.44
5.0,666.68,16.31,-9.45837,12.507,299.97,133.09
5.0,696.74,16.88,-8.25628,13.417,349.38,135.11
5.0,713.08,17.04,-8.15558,13.674000000000001,329.25,125.27
5.0,725.46,17.65,-8.85025,14.495999999999999,440.67,201.63
5.0,730.62,17.71,-8.05488,14.960999999999999,303.51,121.7
5.0,698.08,18.53,-7.88231,16.213,444.28,121.88
5.0,691.09,18.9,-6.931589999999999,16.666,364.32,91.14
5.0,680.29,19.42,-6.379519999999999,17.561,468.89,160.02
5.0,643.34,19.58,-5.91514,18.087,364.81,142.29
5.0,587.99,19.73,-5.494330000000001,18.171,372.29,122.78
5.0,578.75,18.55,-8.97745,11.876,305.28,153.26
5.0,618.65,19.24,-8.240960000000001,13.350999999999999,260.51,111.94
5.0,645.13,20.02,-9.83343,14.645999999999999,322.54,131.16
5.0,521.69,20.51,-9.58871,14.724,296.4,135.88
5.0,710.34,21.18,-9.800310000000001,15.037,292.77,45.676
5.0,688.01,21.69,-9.747639999999999,14.47,331.55,10.181000000000001
5.0,698.47,22.24,-9.3263,14.443,424.64,129.13
5.0,719.13,22.72,-8.61642,15.119000000000002,369.0,116.2
5.0,257.27,21.96,-7.5925,13.88,143.32,51.062
5.0,276.31,21.44,-5.603190000000001,12.628,134.23,54.00899999999999
5.0,299.93,21.41,-7.63075,12.625,168.16,98.42299999999999
5.0,311.83,21.27,-8.82249,12.677,139.49,55.75899999999999
5.0,61.89,11.98,0.07454,1.506,2.0303,-13.263
5.0,63.68,11.1,0.28946700000000003,0.514,-6.6448,32.665
5.0,68.09,10.9,-0.377796,0.4,11.48,2.8723
5.0,166.51,11.08,-2.80689,0.349,25.079,35.673
5.0,388.51,11.99,-7.091939999999999,0.611,124.47,130.9
5.0,307.45,12.67,-9.49832,1.0659999999999998,58.769,74.935
5.0,246.92,13.09,-12.4884,1.281,58.688,136.45
5.0,128.32,12.98,-4.54821,1.3259999999999998,19.855999999999998,56.027
5.0,122.3,12.94,-4.70181,1.183,23.309,75.83800000000001
5.0,169.6,13.34,-5.05588,1.44,27.4,88.887
5.0,177.07,13.55,-6.94525,1.739,51.016000000000005,112.45
5.0,603.9,18.04,-13.0302,4.28,225.05,242.83
5.0,573.57,20.31,-16.1227,8.261000000000001,235.97,206.48
5.0,373.66,20.08,-13.0731,7.526,146.03,172.52
5.0,478.87,20.26,-14.8533,7.409,219.47,133.21
5.0,734.06,21.19,-15.5585,9.914,272.71,235.8
5.0,580.16,21.65,-10.5203,10.873,272.63,200.25
5.0,528.3,21.51,-13.7545,10.575,254.8,193.29
5.0,541.14,21.88,-8.986469999999999,11.027000000000001,259.08,184.52
5.0,464.44,21.97,-9.15126,11.392999999999999,232.72,210.54
5.0,77.9,14.13,-1.57244,2.0340000000000003,14.579,24.035999999999998
5.0,65.79,14.0,-0.6181989999999999,1.831,5.9148,9.4051
5.0,104.38,13.95,-3.38594,1.935,33.619,29.072
5.0,147.14,14.04,-5.4976199999999995,2.1519999999999997,55.708,39.155
5.0,106.51,13.81,-3.67234,2.041,35.746,31.355999999999998
5.0,102.43,13.79,-2.73164,2.01,42.83,39.933
5.0,105.2,13.42,-5.68738,1.8159999999999998,53.449,25.953000000000003
5.0,160.89,13.37,-6.432919999999999,1.926,74.905,37.344
5.0,188.44,13.42,-9.09763,2.331,80.711,39.064
5.0,202.82,13.7,-10.1559,2.7510000000000003,95.522,53.165
5.0,209.92,14.1,-11.6066,3.2289999999999996,119.76,78.577
5.0,444.96,14.98,-13.0246,4.2780000000000005,166.17,128.25
5.0,542.7,16.21,-17.8024,5.6129999999999995,303.4,138.02
5.0,592.85,15.84,-12.7063,9.072000000000001,228.76,130.83
5.0,627.53,16.54,-12.5593,9.712,251.44,142.05
5.0,648.77,17.1,-11.6484,10.276,282.31,133.38
5.0,655.77,17.65,-12.684000000000001,10.724,334.97,166.99
5.0,691.08,17.84,-12.7662,11.37,357.85,167.68
5.0,732.6,18.43,-12.6377,12.450999999999999,334.92,172.2
5.0,711.27,18.97,-12.8815,13.446,356.46,185.99
5.0,733.47,19.49,-10.5273,14.331,352.89,175.25
5.0,717.34,19.78,-11.2698,14.637,459.19,230.49
5.0,687.31,19.75,-10.524000000000001,14.435,392.03,194.8
5.0,664.11,19.98,-9.327869999999999,14.647,424.19,195.17
5.0,641.47,20.26,-8.46016,14.748,355.16,137.04
5.0,600.61,20.32,-8.37255,14.735999999999999,334.38,130.27
